loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_kepmag
6236,3965326,K05029.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,212.76701,1.3860000e-02,-1.39E-02,167.485,6.130000e-02,-6.13E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.045
6237,3968809,K05030.01,,CANDIDATE,CANDIDATE,,0,0,0,0,411.8969,1.4270000e-02,-1.43E-02,379.0087,1.510000e-02,-1.51E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.452
6238,3970397,K05031.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,34.33339948,,,152.0693144,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.152
6239,3973549,K05032.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.389947459,5.2200000e-07,-5.22E-07,132.266549,3.170000e-04,-3.17E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.293
6240,3974928,K05033.01,,CANDIDATE,CANDIDATE,,0,0,0,0,127.671711,2.1900000e-03,-2.19E-03,227.0906,1.230000e-02,-1.23E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.832
6241,4058169,K05034.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,282.5363563,1.1530000e-04,-1.15E-04,241.528666,2.030000e-04,-2.03E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.252
6242,4063943,K05035.01,,CANDIDATE,CANDIDATE,,0,0,0,0,115.2314507,,,211.6353632,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.879
6243,4068391,K05036.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,289.490952,7.2760000e-03,-7.28E-03,363.4177,1.230000e-02,-1.23E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.14
6244,4071638,K05037.01,,CANDIDATE,CANDIDATE,,0,0,0,0,349.58811,1.2540000e-02,-1.25E-02,183.0587,2.730000e-02,-2.73E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.989
6245,4077252,K05038.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.534109403,6.5300000e-07,-6.53E-07,131.80501,1.050000e-03,-1.05E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.314
6246,4077767,K05039.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,168.77118,1.0870000e-02,-1.09E-02,233.3138,2.810000e-02,-2.81E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.941
6247,4135912,K05040.01,,CANDIDATE,CANDIDATE,,0,0,0,0,29.6094263,3.0660000e-04,-3.07E-04,141.2485,8.000000e-03,-8.00E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.385
6248,4144238,K05041.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,22.9138322,4.1360000e-04,-4.14E-04,140.6387,1.560000e-02,-1.56E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.757
6249,4147171,K05042.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,538.36855,2.6970000e-02,-2.70E-02,232.5637,4.900000e-02,-4.90E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.674
6250,4149060,K05043.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,65.5327181,7.6220000e-04,-7.62E-04,151.4591,1.100000e-02,-1.10E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.319
6251,4150972,K05044.01,,CANDIDATE,CANDIDATE,,0,0,0,0,161.537665,5.4260000e-03,-5.43E-03,280.9898,3.000000e-02,-3.00E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.426
6252,4160006,K05045.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.018360336,1.4930000e-06,-1.49E-06,131.67768,1.820000e-03,-1.82E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.299
6253,4164511,K05046.01,,CANDIDATE,CANDIDATE,,0,0,0,0,40.9882124,6.8040000e-04,-6.80E-04,152.2483,1.130000e-02,-1.13E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.006
6254,4179201,K05047.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,326.70552,1.3060000e-02,-1.31E-02,439.648,1.150000e-02,-1.15E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.703
6255,4241238,K05048.01,,CANDIDATE,CANDIDATE,,0,0,0,0,138.333748,1.6900000e-03,-1.69E-03,209.39452,7.920000e-03,-7.92E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.419
6256,4242806,K05049.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,343.49816,2.2230000e-02,-2.22E-02,340.5486,3.950000e-02,-3.95E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.26
6257,4245861,K05050.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,11.2582311,2.7560000e-04,-2.76E-04,140.7718,2.450000e-02,-2.45E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.902
6258,4246343,K05051.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,139.5421915,,,186.9535324,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.836
6259,4253860,K05052.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,155.046089,1.5090000e-03,-1.51E-03,166.60575,9.150000e-03,-9.15E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.649
6260,4274816,K05053.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,14.3641542,2.6650000e-04,-2.67E-04,144.2631,1.620000e-02,-1.62E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.016
6261,4276114,K05054.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.722404453,1.8340000e-06,-1.83E-06,133.56824,4.060000e-04,-4.06E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.691
6262,4281023,K05055.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,230.385488,2.3300000e-03,-2.33E-03,268.65697,6.960000e-03,-6.96E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.264
6263,4281700,K05056.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,222.8490931,,,340.6821732,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.786
6264,4346339,K05057.01,,CANDIDATE,CANDIDATE,,0,0,0,0,493.74242,1.0350000e-02,-1.04E-02,149.1145,1.220000e-02,-1.22E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.518
6265,4365461,K05058.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.714414962,3.9000000e-08,-3.90E-08,131.8661453,1.880000e-05,-1.88E-05,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.309
6266,4366923,K05059.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,646.2878933,9.4600000e-05,-9.46E-05,234.150707,1.030000e-04,-1.03E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.03
6267,4449752,K05060.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,290.438547,9.3520000e-03,-9.35E-03,283.0998,1.930000e-02,-1.93E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.064
6268,4455763,K05061.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.766298172,1.3200000e-07,-1.32E-07,131.687569,1.500000e-04,-1.50E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.581
6269,4459503,K05062.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,260.311199,,,314.5841346,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.34
6270,4464689,K05063.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,574.37064,2.4630000e-02,-2.46E-02,391.2165,4.310000e-02,-4.31E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.928
6271,4469825,K05064.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,253.87706,1.6210000e-02,-1.62E-02,197.0254,5.900000e-02,-5.90E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.724
6272,4470888,K05065.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,523.36921,1.3430000e-03,-1.34E-03,185.174,2.490000e-03,-2.49E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.577
6273,4471313,K05066.01,,CANDIDATE,CANDIDATE,,0,0,0,0,110.089267,2.3620000e-03,-2.36E-03,174.2529,1.790000e-02,-1.79E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.792
6274,4478142,K05067.01,,CANDIDATE,CANDIDATE,,0,0,0,0,219.931324,6.7000000e-03,-6.70E-03,329.3836,2.260000e-02,-2.26E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.254
6275,4484179,K05068.01,,CANDIDATE,CANDIDATE,,0,0,0,0,385.29212,1.4840000e-02,-1.48E-02,440.5319,2.370000e-02,-2.37E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.086
6276,4540508,K05069.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,362.1273,1.6480000e-02,-1.65E-02,302.6897,2.700000e-02,-2.70E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.84
6277,4565943,K05070.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,353.36705,1.6210000e-02,-1.62E-02,412.2698,1.590000e-02,-1.59E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,9.725
6278,4566848,K05071.01,,CANDIDATE,CANDIDATE,,0,0,0,0,180.4118581,7.3350000e-04,-7.34E-04,142.86513,3.470000e-03,-3.47E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.656
6279,4570555,K05072.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,4.750256809,8.4500000e-06,-8.45E-06,134.63889,1.440000e-03,-1.44E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.54
6280,4586482,K05073.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,623.005238,1.4450000e-04,-1.45E-04,201.386299,1.790000e-04,-1.79E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.023
6281,4647949,K05074.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,45.41810604,,,166.3910358,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.022
6282,4678873,K05075.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,1.878877205,5.8200000e-07,-5.82E-07,133.074035,2.620000e-04,-2.62E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.725
6283,4732015,K05076.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.938857507,1.1500000e-07,-1.15E-07,132.206796,1.020000e-04,-1.02E-04,,,,,,,,,,,,,,2,,,q1_q17_dr25_tce,10.147
6284,4732015,K05076.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.939740093,1.0510000e-06,-1.05E-06,131.7401,1.050000e-03,-1.05E-03,,,,,,,,,,,,,,2,,,q1_q17_dr25_tce,10.147
6285,4732137,K05077.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,393.946106,5.3220000e-03,-5.32E-03,334.4022,1.300000e-02,-1.30E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.768
6286,4736439,K05078.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,194.896925,3.9120000e-03,-3.91E-03,252.0208,1.520000e-02,-1.52E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.562
6287,4737848,K05079.01,,CANDIDATE,CANDIDATE,,0,0,0,0,56.001782,6.0420000e-04,-6.04E-04,144.09684,8.490000e-03,-8.49E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.228
6288,4740375,K05080.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,471.9507625,,,172.3928906,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.817
6289,4741777,K05081.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,101.928291,1.6730000e-03,-1.67E-03,182.2662,1.120000e-02,-1.12E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.353
6290,4750406,K05082.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,379.63135,1.4860000e-02,-1.49E-02,245.0035,2.440000e-02,-2.44E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.37
6291,4750962,K05083.01,,CANDIDATE,CANDIDATE,,0,0,0,0,69.932459,1.0990000e-03,-1.10E-03,145.91179,9.340000e-03,-9.34E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.809
6292,4760478,K05084.01,Kepler-1625 b,CONFIRMED,CANDIDATE,,0,0,0,0,287.377314,2.4870000e-03,-2.49E-03,348.83318,7.290000e-03,-7.29E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.756
6293,4761427,K05085.01,,CANDIDATE,CANDIDATE,,0,0,0,0,327.063,1.6660000e-02,-1.67E-02,438.3693,2.990000e-02,-2.99E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.941
6294,4769799,K05086.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,21.92866538,1.0960000e-05,-1.10E-05,135.528574,4.180000e-04,-4.18E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,10.946
6295,4770798,K05087.01,,CANDIDATE,CANDIDATE,,0,0,0,0,651.07431,1.5770000e-02,-1.58E-02,216.3882,2.240000e-02,-2.24E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.524
6296,4813750,K05088.01,,CANDIDATE,CANDIDATE,,0,0,0,0,49.1782244,8.3150000e-04,-8.32E-04,165.7659,1.330000e-02,-1.33E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.527
6297,4814168,K05089.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,545.54618,1.3990000e-02,-1.40E-02,406.0538,2.360000e-02,-2.36E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.577
6298,4815612,K05090.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.928420823,3.1920000e-06,-3.19E-06,131.58805,2.080000e-03,-2.08E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.175
6299,4819158,K05091.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,328.84846,2.9470000e-02,-2.95E-02,385.9456,4.130000e-02,-4.13E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.876
6300,4833409,K05092.01,,CANDIDATE,CANDIDATE,,0,0,0,0,271.790292,2.9870000e-03,-2.99E-03,195.52243,9.900000e-03,-9.90E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.887
6301,4840327,K05093.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,26.7371395,7.1800000e-07,-7.18E-07,146.8472356,2.220000e-05,-2.22E-05,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.688
6302,4843751,K05094.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,310.61299,1.0220000e-02,-1.02E-02,267.0451,3.350000e-02,-3.35E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.503
6303,4856592,K05095.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,461.1417,8.5290000e-03,-8.53E-03,388.34717,8.720000e-03,-8.72E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.372
6304,4863260,K05096.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.987069622,,,131.9133173,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.114
6305,4902673,K05097.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,329.71491,8.2380000e-02,-8.24E-02,347.1667,4.770000e-02,-4.77E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.576
6306,4912650,K05098.01,,CANDIDATE,CANDIDATE,,0,0,0,0,100.345648,1.2950000e-03,-1.30E-03,152.8425,1.180000e-02,-1.18E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.855
6307,4914221,K05099.01,,CANDIDATE,CANDIDATE,,0,0,0,0,111.187116,2.4960000e-03,-2.50E-03,195.2257,1.680000e-02,-1.68E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.709
6308,4914399,K05100.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.23708565,4.6890000e-05,-4.69E-05,132.7235,4.890000e-02,-4.89E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.462
6309,4915582,K05101.01,,CANDIDATE,CANDIDATE,,0,0,0,0,436.18813,2.5500000e-02,-2.55E-02,185.8184,4.920000e-02,-4.92E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.026
6310,4917357,K05102.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,147.863607,2.3130000e-03,-2.31E-03,259.53,1.240000e-02,-1.24E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.109
6311,4917658,K05103.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,586.9171181,,,275.4739232,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.58
6312,4918303,K05104.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.1579573,3.5020000e-04,-3.50E-04,150.5824,1.360000e-02,-1.36E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.531
6313,4927738,K05105.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,19.545185,7.4810000e-03,-7.48E-03,147.733,2.350000e-01,-2.35E-01,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.091
6314,4937140,K05106.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,215.044269,5.6710000e-03,-5.67E-03,225.6177,1.890000e-02,-1.89E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.088
6315,4940376,K05107.01,,CANDIDATE,CANDIDATE,,0,0,0,0,169.330666,2.4820000e-03,-2.48E-03,208.7974,8.440000e-03,-8.44E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.743
6316,4945035,K05108.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.174683069,1.1190000e-06,-1.12E-06,131.835254,7.770000e-04,-7.77E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.009
6317,4946581,K05109.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,28.615014,1.8730000e-03,-1.87E-03,147.7816,4.840000e-02,-4.84E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.091
6318,4953262,K05110.01,,CANDIDATE,CANDIDATE,,0,0,0,0,105.5904748,9.0820000e-04,-9.08E-04,192.30383,6.190000e-03,-6.19E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.653
6319,4996558,K05111.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,3.017155419,5.3220000e-06,-5.32E-06,133.68607,1.410000e-03,-1.41E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.871
6320,5006817,K05112.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,94.818136,,,186.3262,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,10.866
6321,5008775,K05113.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,52.6727624,7.8620000e-04,-7.86E-04,178.5395,1.140000e-02,-1.14E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.101
6322,5015027,K05114.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,34.4886903,3.8470000e-04,-3.85E-04,137.00685,9.880000e-03,-9.88E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.157
6323,5016163,K05115.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.6228301,9.2000000e-08,-9.20E-08,131.8572135,2.850000e-05,-2.85E-05,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.768
6324,5024476,K05116.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,222.068928,3.3250000e-03,-3.33E-03,290.58724,8.910000e-03,-8.91E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.552
6325,5027859,K05117.01,,CANDIDATE,CANDIDATE,,0,0,0,0,33.3726538,5.4840000e-04,-5.48E-04,153.5967,1.520000e-02,-1.52E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.986
6326,5032842,K05118.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,18.40783671,,,139.3507372,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.628
6327,5036052,K05119.01,,CANDIDATE,CANDIDATE,,0,0,0,0,143.163697,2.4000000e-03,-2.40E-03,243.7133,1.170000e-02,-1.17E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.644
6328,5037742,K05120.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,250.4858,2.2840000e-02,-2.28E-02,183.25,5.850000e-02,-5.85E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.433
6329,5039053,K05121.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,401.38712,1.4710000e-02,-1.47E-02,328.5916,3.480000e-02,-3.48E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.616
6330,5080565,K05122.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,49.312677,4.2030000e-03,-4.20E-03,162.638,1.070000e-01,-1.07E-01,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,16.609
6331,5091808,K05123.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,288.94276,1.5340000e-02,-1.53E-02,193.4457,4.190000e-02,-4.19E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.242
6332,5094412,K05124.01,,CANDIDATE,CANDIDATE,,0,0,0,0,276.879492,2.5260000e-03,-2.53E-03,176.52152,6.690000e-03,-6.69E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.772
6333,5105886,K05125.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.169027,5.4260000e-03,-5.43E-03,388.2063,1.150000e-02,-1.15E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.443
6334,5110453,K05126.01,,CANDIDATE,CANDIDATE,,0,0,0,0,418.04355,7.7290000e-03,-7.73E-03,194.7139,1.630000e-02,-1.63E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.637
6335,5113146,K05127.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,18.78970984,2.5810000e-05,-2.58E-05,143.82465,1.850000e-03,-1.85E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.115
6336,5130563,K05128.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.915782856,8.8860000e-06,-8.89E-06,132.27591,7.810000e-03,-7.81E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.806
6337,5131276,K05129.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.66882716,2.3860000e-05,-2.39E-05,131.8692,2.080000e-02,-2.08E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.598
6338,5166811,K05130.01,,CANDIDATE,CANDIDATE,,0,0,0,0,370.05918,2.0270000e-02,-2.03E-02,311.474,4.520000e-02,-4.52E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.612
6339,5174677,K05131.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,43.5428781,4.6210000e-04,-4.62E-04,150.4229,1.050000e-02,-1.05E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.223
6340,5179609,K05132.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,43.9311596,1.5320000e-05,-1.53E-05,134.214029,2.920000e-04,-2.92E-04,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.776
6341,5181086,K05133.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,494.62409,2.5580000e-02,-2.56E-02,242.5567,2.100000e-02,-2.10E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.205
6342,5181299,K05134.01,,CANDIDATE,CANDIDATE,,0,0,0,0,573.23826,1.0760000e-02,-1.08E-02,343.313,1.330000e-02,-1.33E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.815
6343,5184144,K05135.01,,CANDIDATE,CANDIDATE,,0,0,0,0,314.765374,5.6220000e-03,-5.62E-03,283.1235,1.800000e-02,-1.80E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.578
6344,5192660,K05136.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,110.7521413,,,174.9520694,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.372
6345,5193813,K05137.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,121.1825045,,,213.3594926,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.476
6346,5199426,K05138.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,78.60436061,4.6360000e-06,-4.64E-06,143.9949276,4.150000e-05,-4.15E-05,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.08
6347,5211631,K05139.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,294.202469,9.8740000e-03,-9.87E-03,221.2782,2.380000e-02,-2.38E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,11.733
6348,5213005,K05140.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,484.5833593,,,569.5386194,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,13.999
6349,5213811,K05141.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,288.285213,6.8790000e-03,-6.88E-03,325.0419,1.300000e-02,-1.30E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,12.369
6350,5255259,K05142.01,,CANDIDATE,CANDIDATE,,0,0,0,0,198.895864,2.9380000e-03,-2.94E-03,225.4944,9.110000e-03,-9.11E-03,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.805
6351,5260419,K05143.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,19.93826636,,,145.9495067,,,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,15.986
6352,5262539,K05144.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,491.08027,2.5640000e-02,-2.56E-02,202.7762,4.190000e-02,-4.19E-02,,,,,,,,,,,,,,1,,,q1_q17_dr25_tce,14.427
